District,shopId,user_name,shop_name,last_login_time,last_tp_ack_date,last_ob_date,last_sold_date
KanpurDehat,"26588","26588",( 26588) HAWASPUR BARRIER,,,,
KanpurNagar,"26594","26594",( 26594) SHYAM NAGAR N NI MARKET,,,,
Unnao,"26595","26595",( 26595) KUSUMBHI STATION ROAD,"2022-05-02 16:22:39.0","2022-05-02 16:17:20.0",,"2022-05-02 18:38:28.0"
KanpurNagar,"26598","26598",( 26598) GUPTAARGHAT,,,,
Unnao,"26605","26605",( 26605) DAKAULI,"2022-05-02 14:18:25.0","2022-05-02 14:19:11.0",,"2022-05-02 14:19:31.0"
Unnao,"26606","26606",( 26606) NAWAI,"2022-05-01 18:37:01.0","2022-05-01 12:26:21.0",,"2022-05-01 12:34:25.0"
KanpurNagar,"26608","26608",( 26608) KAILASH NAGAR,,,,
KanpurDehat,"26611","26611",( 26611) RASOOLABAD,,,,
KanpurNagar,"26613","26613",( 26613) SHYAM NAGAR NO 2 NIKAT BAI PASS,,,,
Unnao,"26619","26619",( 26619) BEHTA,,,,
Unnao,"26626","26626",( 26626) NAUBATGANJ,"2022-05-02 16:13:40.0","2022-05-02 16:14:09.0",,"2022-05-02 16:21:12.0"
KanpurNagar,"26628","26628",( 26628) DEVIGANJ BIBIPUR,,,,
KanpurNagar,"26629","26629",( 26629) TAAT MIL CHAURAHA,,,,
Unnao,"26631","26631",( 26631) FARAHADPUR PULIYA,"2022-05-01 14:53:58.0","2022-05-01 14:23:45.0",,"2022-05-02 10:40:33.0"
KanpurDehat,"26633","26633",( 26633) GAHRA,"2022-05-01 16:04:21.0","2022-05-01 16:01:05.0",,"2022-05-01 16:01:31.0"
Unnao,"26635","26635",( 26635) MADARNAGAR,,,,
KanpurNagar,"26642","26642",( 26642) CHAKERI MOD,,,,
Unnao,"26643","26643",( 26643) KALI MITTI,"2022-05-02 08:47:17.0","2022-05-01 14:10:45.0",,"2022-05-02 10:45:53.0"
KanpurNagar,"26644","26644",( 26644) POKHAR PUR,,,,
Unnao,"26649","26649",( 26649) RAMDEEN KHEDA,"2022-05-01 17:21:28.0","2022-05-01 17:32:26.0",,"2022-05-01 17:59:20.0"
Unnao,"26655","26655",( 26655) KASHIRAM CALONY,,,,
Unnao,"26658","26658",( 26658) FATEHPUR CHAURASI,"2022-05-01 16:17:05.0","2022-05-01 12:56:39.0",,"2022-05-01 16:19:19.0"
KanpurNagar,"26663","26663",( 26663) HARJENDAR NAGAR,,,,
KanpurDehat,"26664","26664",( 26664) LALU,,,,
KanpurNagar,"26665","26665",( 26665) OM PURWA N.2-NEAR TADIKHANA-(A),,,,
Unnao,"26667","26667",( 26667) BARUA GHAT,,,,
Unnao,"26670","26670",( 26670) PARIYAR,,,,
Unnao,"26674","26674",( 26674) DABAULI,"2022-05-01 11:13:22.0","2022-05-01 11:16:46.0",,"2022-05-01 11:18:40.0"
KanpurNagar,"26676","26676",( 26676) MOTI MOHAL-(A),,,,
Unnao,"26680","26680",( 26680) JAMALDIPUR,"2022-05-01 16:47:29.0","2022-05-01 16:41:37.0",,"2022-05-01 16:52:10.0"
Unnao,"26681","26681",( 26681) HADHA,,,,
KanpurDehat,"26683","26683",( 26683) BADAGAON KAHINJARI,"2022-05-01 18:50:29.0","2022-04-30 16:53:43.0",,"2022-04-30 16:55:52.0"
KanpurNagar,"26684","26684",( 26684) OM PURWA MAIN MARKET,,,,
Unnao,"26686","26686",( 26686) PAWA,"2022-05-02 11:17:01.0","2022-05-02 11:05:28.0",,"2022-05-02 11:23:49.0"
KanpurNagar,"26688","26688",( 26688) KAINAL ROAD,,,,
KanpurNagar,"26691","26691",( 26691) MOTI NAGAR,,,,
Unnao,"26695","26695",( 26695) MUSTFABAD,,,,
KanpurDehat,"26698","26698",( 26698) RAJPURWA,,,,
Unnao,"26700","26700",( 26700) BYOLI,,,,
Unnao,"26701","26701",( 26701) MOTINAGAR,"2022-05-01 17:42:36.0","2022-05-01 18:16:29.0",,"2022-04-30 17:57:28.0"
KanpurNagar,"26702","26702",( 26702) J K FIRST,"2022-04-30 18:02:09.0","2022-04-30 18:02:31.0",,"2022-04-30 18:04:14.0"
KanpurDehat,"26704","26704",( 26704) MEGHAN,,,,
KanpurNagar,"26706","26706",( 26706) SAGAR MARKET,,,,
KanpurNagar,"26708","26708",( 26708) GUPTAAR GHAAT,,,,
Unnao,"26710","26710",( 26710) GANDHI NAGAR,"2022-05-01 17:02:30.0","2022-04-30 17:18:05.0",,"2022-05-01 17:15:26.0"
Unnao,"26713","26713",( 26713) MATUKARI CHAURAHA,,,,
Unnao,"26716","26716",( 26716) SHUKLAGANJ,"2022-05-01 17:35:26.0","2022-05-01 13:47:53.0",,"2022-05-01 17:37:06.0"
KanpurDehat,"26717","26717",( 26717) KUDRA,,,,
Unnao,"26718","26718",( 26718) UDSHAH,,,,
KanpurNagar,"26722","26722",( 26722) OM PURWA NO 2 CAINT LAL BANGLA ROAD,,,,
Unnao,"26724","26724",( 26724) GAURA,,,,
Unnao,"26725","26725",( 26725) WAJIDPUR BAIPASS,"2022-05-01 18:42:50.0","2022-04-30 18:41:18.0",,"2022-05-01 18:46:22.0"
KanpurNagar,"26727","26727",( 26727) MALL ROAD- 4 GHASIYAARI MANDI EXPRESS ROAD-(A),,,,
KanpurNagar,"26730","26730",( 26730) KAILASH NAGAR,,,,
KanpurDehat,"26731","26731",( 26731) PAHADIPUR,,,,
Unnao,"26735","26735",( 26735) GADAN KHEDA,"2022-05-01 13:30:32.0","2022-05-01 13:21:05.0",,"2022-05-01 13:29:01.0"
KanpurNagar,"26738","26738",( 26738) SHIV KATRA ROAD,,,,
KanpurDehat,"26740","26740",( 26740) ANGADPUR,"2022-05-01 11:55:36.0","2022-05-01 11:56:08.0",,"2022-05-01 11:56:49.0"
KanpurNagar,"26741","26741",( 26741) KOPER GANJ,,,,
Unnao,"26743","26743",( 26743) BHADSAR NAUSHAHRA,,,,
KanpurDehat,"26746","26746",( 26746) MINDAKUAA,,,,
Unnao,"26748","26748",( 26748) SAFIPUR (MIYANGANJ ROAD),"2022-05-01 13:09:35.0","2022-05-01 13:03:49.0",,"2022-05-01 13:08:09.0"
KanpurNagar,"26751","26751",( 26751) NEW VIMAN NAGAR BIBI PUR,,,,
KanpurNagar,"26753","26753",( 26753) SHANTI NAGAR,,,,
Unnao,"26754","26754",( 26754) OSIYA,"2022-05-02 16:32:46.0","2022-05-02 16:33:31.0",,"2022-05-02 16:33:43.0"
KanpurNagar,"26759","26759",( 26759) DEVI GANJ BIBI PUR,,,,
Unnao,"26761","26761",( 26761) ATWA BAIK,,,,
Unnao,"26765","26765",( 26765) MAATHAR,"2022-05-01 16:39:01.0","2022-05-01 15:51:55.0",,"2022-05-01 16:40:22.0"
KanpurNagar,"26766","26766",( 26766) CHAKERI MOD,,,,
KanpurNagar,"26769","26769",( 26769) COLLECTOR GANJ,,,,
Unnao,"26770","26770",( 26770) GAURI MAU,,,,
KanpurDehat,"26774","26774",( 26774) SITHMARA,,,,
KanpurNagar,"26776","26776",( 26776) SUTAR KHANA-(A),,,,
Unnao,"26777","26777",( 26777) MUNDA,"2022-05-02 15:17:40.0","2022-05-02 15:08:18.0",,"2022-05-02 15:11:35.0"
KanpurNagar,"26782","26782",( 26782) MOTI MOHAL,,,,
Unnao,"26784","26784",( 26784) MOHIKHEDA,"2022-05-02 17:58:41.0","2022-05-02 17:54:17.0",,"2022-05-02 17:56:33.0"
KanpurNagar,"26787","26787",( 26787) HAALSI ROAD,,,,
Unnao,"26789","26789",( 26789) BANGARMAU (SANDILA ROAD),"2022-05-02 09:52:27.0","2022-04-30 15:19:23.0",,"2022-05-02 10:33:55.0"
KanpurNagar,"26794","26794",( 26794) MOOL GANJ-(A),,,,
Unnao,"26796","26796",( 26796) NAGAR RANJIT KHEDA,"2022-05-01 16:08:10.0","2022-05-01 14:34:15.0",,"2022-05-01 15:10:39.0"
Unnao,"26799","26799",( 26799) NAWABGANJ,"2022-05-01 14:02:24.0","2022-05-01 14:05:22.0",,"2022-05-01 18:06:30.0"
KanpurNagar,"26800","26800",( 26800) DIPTI PADAO,,,,
Unnao,"26804","26804",( 26804) MADHAPUR,,,,
KanpurNagar,"26807","26807",( 26807) MOOLGANJ,,,,
KanpurNagar,"26809","26809",( 26809) AFEEM KOTHI,,,,
Unnao,"26812","26812",( 26812) HARAIPUR,,,,
KanpurNagar,"26815","26815",( 26815) AFEEM KOTHI,,,,
Unnao,"26818","26818",( 26818) LAWANI,,,,
Unnao,"26819","26819",( 26819) SOHRAMAU,,,,
KanpurNagar,"26821","26821",( 26821) BILHAUR,,,,
KanpurNagar,"26825","26825",( 26825) ACHARYA NAGAR-(A),,,,
KanpurNagar,"26826","26826",( 26826) NAYA GANJ,,,,
KanpurNagar,"26831","26831",( 26831) HALSI ROAD-(A),,,,
KanpurNagar,"26836","26836",( 26836) SHIVRAJPUR,,,,
Unnao,"26838","26838",( 26838) MAKBUL KHEDA,,,,
KanpurNagar,"26840","26840",( 26840) DIPTI PADAV,,,,
Unnao,"26844","26844",( 26844) HASANGANJ,"2022-05-02 16:04:42.0","2022-05-01 19:24:53.0",,"2022-05-02 16:02:20.0"
KanpurNagar,"26845","26845",( 26845) MALL ROAD NO 4 GHASIYARI MANDI EXPRESS ROAD-(A),,,,
Unnao,"26847","26847",( 26847) AJGAIN,"2022-05-01 12:22:33.0","2022-05-01 10:33:01.0",,"2022-05-01 20:37:09.0"
KanpurNagar,"26848","26848",( 26848) CHAUBEY PUR-BANDI MATA ROAD,,,,
KanpurNagar,"26850","26850",( 26850) HARBANSH MOHAL,,,,
Unnao,"26853","26853",( 26853) MOHAN,"2022-05-01 16:16:27.0","2022-05-01 16:13:45.0",,"2022-05-01 17:00:49.0"
KanpurNagar,"26856","26856",( 26856) ARAUL,,,,
KanpurNagar,"26859","26859",( 26859) BIRHANA ROAD NO 2 KAPDA MARKET,,,,
Unnao,"26862","26862",( 26862) ENAYATPUR,"2022-05-01 21:15:08.0","2022-05-01 17:05:09.0",,"2022-05-01 21:51:24.0"
Unnao,"26863","26863",( 26863) BHAINSHARA CHAURAHA,"2022-05-02 17:29:03.0","2022-05-01 17:16:08.0",,"2022-05-02 17:32:20.0"
KanpurNagar,"26864","26864",( 26864) PURA,,,,
KanpurNagar,"26865","26865",( 26865) KIDWAI NAGAR NO 1 SABJI MANDI,,,,
Unnao,"26866","26866",( 26866) NANGAKHEDA,,,,
KanpurNagar,"26868","26868",( 26868) NAUBASTA BAI PAAS,,,,
Unnao,"26870","26870",( 26870) MAKDUMPUR,"2022-05-01 17:15:41.0","2022-05-01 16:09:13.0",,"2022-05-01 16:16:20.0"
KanpurNagar,"26873","26873",( 26873) KAKAWAN,,,,
Unnao,"26877","26877",( 26877) CHAMRAULI,"2022-05-01 11:52:45.0","2022-04-30 16:21:50.0",,"2022-05-01 11:55:04.0"
KanpurNagar,"26879","26879",( 26879) VISHDHAN,,,,
Unnao,"26881","26881",( 26881) JAITIPUR,,,,
KanpurNagar,"26883","26883",( 26883) GOWARDHAN PURWA GOSHALA CHOURAHA-(A),,,,
KanpurNagar,"26887","26887",( 26887) HANSPUR,,,,
KanpurNagar,"26888","26888",( 26888) E BLOCK KIDWAI NAGAR,,,,
Unnao,"26890","26890",( 26890) POWER HOUSE BANGARMAU,"2022-05-02 13:01:31.0","2022-05-02 12:52:36.0",,"2022-05-02 12:54:08.0"
KanpurNagar,"26893","26893",( 26893) SAKET NAGAR,,,,
KanpurNagar,"26896","26896",( 26896) DHAURSALAR (DARIYAPUR),,,,
Unnao,"26897","26897",( 26897) NAGHARI (HAFIZABAD),,,,
KanpurNagar,"26898","26898",( 26898) PARAMPURWA,,,,
KanpurNagar,"26900","26900",( 26900) GOPAL NAGAR - NEAR POOJA DHABA,,,,
Unnao,"26901","26901",( 26901) MELA RAM KUNWAR,"2022-05-02 18:38:12.0","2022-05-01 11:23:27.0",,"2022-05-02 18:43:26.0"
KanpurNagar,"26903","26903",( 26903) BAKAR GANJ,,,,
KanpurNagar,"26905","26905",( 26905) MAKANPUR,"2022-05-01 18:50:56.0","2022-05-01 18:52:25.0",,"2022-05-01 18:54:53.0"
Unnao,"26906","26906",( 26906) SAKHAN RAAJPOOTAN,,,,
KanpurNagar,"26908","26908",( 26908) T P NAGAR,,,,
KanpurNagar,"26913","26913",( 26913) TATIYAGANJ,"2022-05-01 18:30:12.0","2022-05-01 18:11:57.0",,
KanpurNagar,"26914","26914",( 26914) K -BLOCK KIDWAI NAGAR-(A),,,,
Unnao,"26915","26915",( 26915) NAWAI,"2022-05-01 21:34:45.0","2022-05-01 12:00:47.0",,"2022-05-01 21:58:52.0"
Unnao,"26917","26917",( 26917) MADHAPUR ROAD BANGARMAU,"2022-05-02 08:29:08.0","2022-04-30 16:56:12.0",,"2022-05-02 10:02:36.0"
KanpurNagar,"26918","26918",( 26918) DEDUPUR,,,,
KanpurNagar,"26921","26921",( 26921) HANSPUR,,,,
Unnao,"26922","26922",( 26922) DEVGAON,,,,
KanpurNagar,"26923","26923",( 26923) VIRAAT NAGAR,,,,
Unnao,"26924","26924",( 26924) MUNSHIGANJ,,,,
KanpurNagar,"26926","26926",( 26926) UTTARI,,,,
KanpurNagar,"26928","26928",( 26928) DEVKI NAGAR,,,,
Unnao,"26930","26930",( 26930) BHAULI,,,,
KanpurNagar,"26931","26931",( 26931) GOPAL NAGAR,,,,
KanpurNagar,"26932","26932",( 26932) YASHODA NAGAR SABJI MANDI,,,,
KanpurNagar,"26933","26933",( 26933) BHAISAU,,,,
KanpurNagar,"26939","26939",( 26939) KIDWAYI NAGAR-1 SABJI MANDI,,,,
KanpurNagar,"26941","26941",( 26941) VIRAT NAGAR,,,,
Unnao,"26944","26944",( 26944) SHERPUR,,,,
KanpurNagar,"26945","26945",( 26945) NANAMAU,,,,
KanpurNagar,"26946","26946",( 26946) YASHODA NAGAR SABJI MANDI,,,,
Unnao,"26948","26948",( 26948) MAU MANSOORPUR,,,,
Unnao,"26950","26950",( 26950) BALLAPUR CHAURAHA,"2022-05-01 19:31:23.0","2022-05-01 14:53:20.0",,"2022-05-02 10:04:05.0"
Unnao,"26953","26953",( 26953) SAFIPUR (MIYANGANJ ROAD),"2022-05-01 12:47:07.0","2022-05-01 12:41:07.0",,"2022-05-01 12:50:34.0"
KanpurNagar,"26954","26954",( 26954) HANUMANT VIHAR,,,,
Unnao,"26955","26955",( 26955) RURI,,,,
KanpurNagar,"26958","26958",( 26958) GOVARDHAN PURVA GAUSALA CHAURAHA,,,,
KanpurNagar,"26959","26959",( 26959) GAURI BHAGWANTPUR,"2022-05-01 19:29:21.0","2022-05-01 19:31:34.0",,
KanpurNagar,"26960","26960",( 26960) OFFICE CHOURAHA,,,,
Unnao,"26964","26964",( 26964) NEWAL JAGTAPUR,"2022-05-02 15:49:04.0","2022-05-02 14:13:23.0",,"2022-05-02 15:26:55.0"
KanpurNagar,"26965","26965",( 26965) SAKHREJ,"2022-04-30 15:59:55.0",,,
KanpurNagar,"26967","26967",( 26967) SAINIK CHAURAHA,,,,
KanpurNagar,"26969","26969",( 26969) E- BLOCK KIDWAYI NAGAR,,,,
Unnao,"26970","26970",( 26970) BANGARMAU,"2022-05-02 16:23:21.0","2022-05-01 10:34:46.0",,"2022-05-02 16:23:51.0"
Unnao,"26972","26972",( 26972) GOSHA KUTUB,,,,
KanpurNagar,"26973","26973",( 26973) PACHAUR,,,,
Unnao,"26974","26974",( 26974) KALVARI,"2022-05-02 15:43:22.0","2022-05-02 15:34:44.0",,"2022-05-02 15:37:22.0"
Unnao,"26977","26977",( 26977) SACHANKOT,,,,
KanpurNagar,"26978","26978",( 26978) BAUDH NAGAR,,,,
KanpurNagar,"26979","26979",( 26979) SAKET NAGAR,,,,
Unnao,"26980","26980",( 26980) CHAKALVANSI,"2022-05-02 13:08:52.0","2022-05-02 12:10:21.0",,"2022-05-02 13:10:37.0"
KanpurNagar,"26982","26982",( 26982) GABADHA,,,,
Unnao,"26983","26983",( 26983) BRAHMNA,"2022-05-01 14:24:24.0","2022-05-01 14:25:07.0",,"2022-05-01 14:26:15.0"
KanpurNagar,"26984","26984",( 26984) BARA DEVI-(A),,,,
KanpurNagar,"26986","26986",( 26986) DEVHA,,,,
KanpurNagar,"26988","26988",( 26988) JOOHI NAHAR,,,,
Unnao,"26990","26990",( 26990) BHIKHARIPUR KHURD,,,,
KanpurNagar,"26991","26991",( 26991) JUHI PARAM PURWA,,,,
Unnao,"26992","26992",( 26992) TAKIYA CHAURAHA,"2022-05-01 21:14:21.0","2022-05-01 17:16:51.0",,"2022-05-01 21:33:46.0"
Unnao,"26994","26994",( 26994) R.S. CHAURAHA BANGARMAU-(A),,,,
KanpurNagar,"26995","26995",( 26995) ALIYAPUR,,,,
Unnao,"26997","26997",( 26997) MIRZAPUR,,,,
KanpurNagar,"26998","26998",( 26998) NAUBASTA DASU KUWAN,,,,
KanpurNagar,"26999","26999",( 26999) T.P. NAGAR,,,,
KanpurNagar,"27002","27002",( 27002) GHATAMPUR,,,,
Unnao,"27004","27004",( 27004) JAJAMAU,"2022-05-01 18:06:02.0","2022-04-30 16:04:19.0",,"2022-05-01 18:07:02.0"
Unnao,"27005","27005",( 27005) BEHTA,,,,
KanpurNagar,"27006","27006",( 27006) KABADI MARKET,,,,
KanpurNagar,"27009","27009",( 27009) BAAKARGANJ,,,,
KanpurNagar,"27011","27011",( 27011) NAURANGA,,,,
Unnao,"27012","27012",( 27012) PEEKHI ROAD,"2022-05-02 13:56:46.0","2022-05-02 13:47:20.0",,"2022-05-02 13:51:07.0"
Unnao,"27015","27015",( 27015) GULABKHEDA,,,,
KanpurNagar,"27017","27017",( 27017) HEERA GANJ (GAANDHI NAGAR)-(A),,,,
KanpurNagar,"27018","27018",( 27018) PATARA,,,,
Unnao,"27019","27019",( 27019) KALI MITTI,"2022-05-01 15:08:47.0","2022-05-01 15:09:42.0",,"2022-05-01 15:11:52.0"
KanpurNagar,"27022","27022",( 27022) BARADEVI,,,,
Unnao,"27023","27023",( 27023) AKHTIYAR PUR MOD,,,,
KanpurNagar,"27025","27025",( 27025) R K NAGAR,,,,
KanpurNagar,"27027","27027",( 27027) BHITARGAON,,,,
Unnao,"27029","27029",( 27029) MIRZAPUR,,,,
Unnao,"27030","27030",( 27030) SANHA CHAURAHA,,,,
KanpurNagar,"27032","27032",( 27032) GUMTI NO 5,,,,
Unnao,"27036","27036",( 27036) BARAUKI,,,,
KanpurNagar,"27037","27037",( 27037) SAADH,,,,
Unnao,"27039","27039",( 27039) NAUBATGANJ,"2022-05-02 15:32:52.0","2022-05-02 15:29:12.0",,"2022-05-02 15:34:58.0"
KanpurNagar,"27040","27040",( 27040) Y-1 BLOCK KIDWAI NAGAR-(A),,,,
KanpurNagar,"27042","27042",( 27042) SANT NAGAR CHOURAHA,,,,
Unnao,"27043","27043",( 27043) DAULATPUR,,,,
KanpurNagar,"27045","27045",( 27045) REUNA,"2022-05-01 13:08:58.0","2022-05-01 13:01:51.0",,"2022-05-01 13:11:11.0"
KanpurNagar,"27046","27046",( 27046) LAJ PAT NAGAR,,,,
Unnao,"27047","27047",( 27047) BHIKHARIPUR,,,,
KanpurNagar,"27048","27048",( 27048) SAJETI,,,,
Unnao,"27052","27052",( 27052) ANDHELIYA CHAURAHA,,,,
Unnao,"27054","27054",( 27054) JAMALDIPUR,"2022-05-02 17:18:45.0","2022-05-01 15:29:23.0",,"2022-05-02 18:42:56.0"
KanpurNagar,"27055","27055",( 27055) SANNI HOTEL KE PASS,,,,
KanpurNagar,"27057","27057",( 27057) AANUPUR MOD,,,,
Unnao,"27058","27058",( 27058) LAHRAPUR,,,,
Unnao,"27061","27061",( 27061) SHANKAR KUTI,,,,
Unnao,"27062","27062",( 27062) NANGA KHEDA,,,,
KanpurNagar,"27063","27063",( 27063) SRINAGAR TIRAHA,,,,
Unnao,"27066","27066",( 27066) ASHAYAS,,,,
KanpurNagar,"27068","27068",( 27068) GADRIYAN PURWA,,,,
Unnao,"27069","27069",( 27069) SAFIYAPUR,,,,
Unnao,"27070","27070",( 27070) GAHARPURWA,"2022-05-02 17:25:07.0","2022-05-01 19:45:05.0",,"2022-05-02 18:33:05.0"
KanpurNagar,"27072","27072",( 27072) NAUBASTA DASUKUAAN,,,,
KanpurNagar,"27073","27073",( 27073) BARIPAL,,,,
KanpurNagar,"27074","27074",( 27074) VIJAY NAGAR,,,,
Unnao,"27077","27077",( 27077) BAMARIYA MAU,,,,
Unnao,"27078","27078",( 27078) GANJMURADABAD,"2022-05-02 10:10:05.0","2022-04-30 16:19:12.0",,"2022-05-02 10:31:15.0"
Unnao,"27081","27081",( 27081) DAULATYAR PUR,,,,
KanpurNagar,"27083","27083",( 27083) KUDHANI CHAURAHA,,,,
KanpurNagar,"27084","27084",( 27084) R. K. NAGAR,,,,
Unnao,"27086","27086",( 27086) FATEHPUR CHAURASI,"2022-05-01 13:45:52.0","2022-05-01 13:28:58.0",,"2022-05-01 13:46:59.0"
KanpurNagar,"27092","27092",( 27092) KORIYA CHAURAHA,"2022-05-02 11:29:30.0","2022-05-02 11:29:49.0",,"2022-05-02 11:31:14.0"
KanpurNagar,"27095","27095",( 27095) SHANTI_BANTI SHOW ROOM K PASS,,,,
KanpurNagar,"27096","27096",( 27096) GADARIYAN PURWA,,,,
Unnao,"27097","27097",( 27097) PURWA BUS ADDA,"2022-04-30 17:08:00.0","2022-04-30 17:17:59.0",,"2022-04-30 17:18:27.0"
KanpurNagar,"27099","27099",( 27099) NANDANA,,,,
KanpurNagar,"27100","27100",( 27100) DARSHANPURWA,,,,
Unnao,"27102","27102",( 27102) RAJA BAZAR,"2022-05-01 18:10:38.0","2022-05-01 17:58:51.0",,"2022-05-01 18:06:21.0"
Unnao,"27104","27104",( 27104) BARUAGHAT,,,,
KanpurNagar,"27107","27107",( 27107) RATHIGAW,,,,
KanpurNagar,"27110","27110",( 27110) SANTNAGAR CHAURAHA-(A),,,,
Unnao,"27112","27112",( 27112) MIRRI CHAURAHA,,,,
KanpurNagar,"27116","27116",( 27116) KAITHA CHAURAHA,,,,
Unnao,"27117","27117",( 27117) JAJAMAU,"2022-04-30 15:53:08.0","2022-04-30 15:40:54.0",,"2022-04-30 15:54:29.0"
Unnao,"27118","27118",( 27118) MANGATKHEDA,"2022-05-02 15:47:53.0","2022-05-02 15:49:57.0",,"2022-05-02 15:54:24.0"
Unnao,"27121","27121",( 27121) DABULI,,,,
Unnao,"27122","27122",( 27122) MIRRI KALAN,"2022-05-02 13:36:53.0","2022-05-02 13:37:16.0",,"2022-05-02 13:41:06.0"
KanpurNagar,"27124","27124",( 27124) ASHOK NAGAR-(A),,,,
Unnao,"27126","27126",( 27126) MAURAWAN,"2022-04-30 17:12:51.0","2022-04-30 17:03:01.0",,"2022-04-30 17:15:07.0"
Unnao,"27127","27127",( 27127) RURI,,,,
KanpurNagar,"27129","27129",( 27129) FAZALGANJ,,,,
KanpurNagar,"27130","27130",( 27130) BRAHAM NAGAR,,,,
KanpurNagar,"27131","27131",( 27131) BIRHAR CHAUKI,,,,
Unnao,"27132","27132",( 27132) BASHA CHAURAHA,"2022-05-01 12:57:06.0","2022-04-30 17:25:01.0",,"2022-05-01 13:00:25.0"
KanpurNagar,"27134","27134",( 27134) P ROAD-(A),,,,
KanpurNagar,"27137","27137",( 27137) NARAYAN PURWA-(A),,,,
KanpurNagar,"27139","27139",( 27139) KALAYAN PUR,,,,
Unnao,"27140","27140",( 27140) MATUKARI CAHURAHA,,,,
Unnao,"27141","27141",( 27141) SANGAULI,,,,
KanpurNagar,"27143","27143",( 27143) SACHAULI,,,,
KanpurNagar,"27144","27144",( 27144) KAKA DEV,,,,
Unnao,"27146","27146",( 27146) HILAULI,"2022-05-01 17:20:54.0","2022-05-01 17:21:31.0",,"2022-05-01 18:25:12.0"
KanpurNagar,"27147","27147",( 27147) LAJPAT NAGAR,,,,
KanpurNagar,"27148","27148",( 27148) RAWATPUR-(A),"2022-05-02 17:10:45.0","2022-05-02 17:09:00.0",,"2022-05-02 17:09:29.0"
KanpurNagar,"27149","27149",( 27149) PARAAS,,,,
Unnao,"27150","27150",( 27150) AKOHARI CHAURAHA,,,,
Unnao,"27152","27152",( 27152) RAIPUR,"2022-05-02 15:18:09.0","2022-05-02 15:18:38.0",,"2022-05-02 15:23:17.0"
Unnao,"27153","27153",( 27153) NGHARI (HAFIZABAD),"2022-05-01 19:52:38.0","2022-04-30 17:33:30.0",,"2022-05-01 19:53:16.0"
Unnao,"27155","27155",( 27155) KALU KHEDA,,,,
KanpurNagar,"27157","27157",( 27157) NAWEDI,"2022-05-01 19:04:51.0","2022-05-01 19:05:45.0",,
KanpurNagar,"27159","27159",( 27159) KABADI MARKET,,,,
KanpurNagar,"27160","27160",( 27160) DEVI SAHAY NAGAR,,,,
Unnao,"27161","27161",( 27161) ASOHA,"2022-05-01 15:48:32.0","2022-05-01 15:12:55.0",,"2022-05-02 10:46:05.0"
KanpurNagar,"27162","27162",( 27162) BENDA,"2022-05-01 18:08:15.0","2022-05-01 17:55:21.0",,"2022-05-01 17:59:24.0"
KanpurNagar,"27164","27164",( 27164) AZAAD NAGAR,,,,
Unnao,"27166","27166",( 27166) KAANTHA,"2022-05-01 16:48:19.0","2022-05-01 16:46:33.0",,"2022-05-01 16:49:46.0"
KanpurNagar,"27168","27168",( 27168) RATANPUR,,,,
KanpurNagar,"27169","27169",( 27169) PRATAPGANJ CHAURAHA- KALPI ROAD,,,,
KanpurNagar,"27170","27170",( 27170) AWAS VIKAS COLONI,,,,
KanpurNagar,"27172","27172",( 27172) GIRASI,,,,
Unnao,"27173","27173",( 27173) CHAMIYANI,"2022-05-02 18:40:32.0","2022-05-02 18:41:16.0",,"2022-05-02 18:42:38.0"
Unnao,"27178","27178",( 27178) ACHAL KHEDA,,,,
KanpurNagar,"27179","27179",( 27179) GURU DEV CHOURAHA-(A),,,,
KanpurNagar,"27180","27180",( 27180) SHASHTRI NAGAR-(A),,,,
Unnao,"27181","27181",( 27181) KHAMBAHULI CHAURAHA,,,,
KanpurNagar,"27182","27182",( 27182) JAHAGIRABAD,,,,
Unnao,"27183","27183",( 27183) DARIYAAR KHEDA,"2022-05-01 19:28:53.0","2022-05-01 19:24:27.0",,"2022-05-01 19:31:25.0"
KanpurNagar,"27185","27185",( 27185) NAMAK FACTORY CHAURAHA,,,,
KanpurNagar,"27187","27187",( 27187) RATEPUR,,,,
Unnao,"27188","27188",( 27188) JORAVAR GANJ,"2022-05-02 12:04:00.0","2022-05-02 11:56:50.0",,"2022-05-02 18:00:43.0"
KanpurNagar,"27191","27191",( 27191) INDIRA NAGAR,,,,
KanpurNagar,"27192","27192",( 27192) LALPUR PADARI,,,,
Unnao,"27193","27193",( 27193) SANDAULI,,,,
Unnao,"27196","27196",( 27196) DAREHTA,"2022-05-01 11:12:56.0","2022-05-01 11:04:00.0",,"2022-05-01 12:04:57.0"
KanpurNagar,"27197","27197",( 27197) CHAPEDA PULIYA,,,,
KanpurNagar,"27199","27199",( 27199) KUNDAULI BHATTA,,,,
Unnao,"27200","27200",( 27200) BHITAULI MOD,,,,
KanpurNagar,"27202","27202",( 27202) VISHUNU PURI,,,,
KanpurNagar,"27206","27206",( 27206) SHAKHAHARI-(A),,,,
Unnao,"27207","27207",( 27207) MIYANGANJ,,,,
KanpurNagar,"27208","27208",( 27208) SHASHTRI NAGAR-(A),,,,
KanpurNagar,"27213","27213",( 27213) VIJAY NAGAR-(A),,,,
Unnao,"27214","27214",( 27214) JABRAILA,,,,
Unnao,"27218","27218",( 27218) MAJHIGAWAN,,,,
KanpurNagar,"27219","27219",( 27219) MASWANPUR CHOURAHA,,,,
